experiment_id,arm,record,seed,macro_f1_present,source_change,used_bytes,replay_items
E17,A4,231,46,1.0,0.0078,16208,62
E17,A4,232,42,0.990457,-0.1796,16208,62
E17,A4,232,43,0.990726,-0.112,16208,62
E17,A4,232,44,0.990961,-0.1623,16208,62
E17,A4,232,45,0.990709,-0.1995,16208,62
E17,A4,232,46,0.990961,-0.1536,16208,62
E17,A4,233,42,0.850904,-0.0344,16208,62
E17,A4,233,43,0.793662,-0.007,16208,62
E17,A4,233,44,0.770304,-0.0031,16208,62
E17,A4,233,45,0.826433,-0.0028,16208,62
E17,A4,233,46,0.793916,-0.0166,16208,62
E17,A4,234,42,0.630527,-0.0409,16208,62
E17,A4,234,43,0.676054,0.0062,16208,62
E17,A4,234,44,0.745376,0.0007,16208,62
E17,A4,234,45,0.755382,0.0026,16208,62
E17,A4,234,46,0.688698,0.0053,16208,62
E17,A5,100,42,0.973976,-0.0167,16226,52
E17,A5,100,43,0.993844,-0.025,16226,52
E17,A5,100,44,0.987463,-0.0298,16226,52
E17,A5,100,45,0.966841,-0.0288,16226,52
E17,A5,100,46,0.966841,-0.0314,16226,52
E17,A5,103,42,0.499683,0.0005,16226,52
E17,A5,103,43,0.499683,-0.0051,16226,52
E17,A5,103,44,0.499683,-0.0265,16226,52
E17,A5,103,45,0.499683,-0.0084,16226,52
E17,A5,103,46,0.499524,-0.0064,16226,52
E17,A5,105,42,0.68853,0.0053,16226,52
E17,A5,105,43,0.700831,-0.0002,16226,52
E17,A5,105,44,0.706022,-0.0034,16226,52
E17,A5,105,45,0.697172,-0.0032,16226,52
E17,A5,105,46,0.69468,-0.0128,16226,52
E17,A5,111,42,0.62376,-0.0323,16226,52
E17,A5,111,43,0.641928,-0.0092,16226,52
E17,A5,111,44,0.610027,-0.0009,16226,52
E17,A5,111,45,0.832869,-0.0226,16226,52
E17,A5,111,46,0.641928,-0.0225,16226,52
E17,A5,113,42,1.0,-0.0144,16226,52
E17,A5,113,43,1.0,-0.0146,16226,52
E17,A5,113,44,1.0,-0.0144,16226,52
E17,A5,113,45,1.0,-0.02,16226,52
E17,A5,113,46,1.0,-0.0204,16226,52
E17,A5,117,42,0.999757,0.0005,16226,52
E17,A5,117,43,0.99927,-0.0106,16226,52
E17,A5,117,44,0.999757,-0.0084,16226,52
E17,A5,117,45,0.999514,-0.0378,16226,52
E17,A5,117,46,0.499514,-0.0065,16226,52
E17,A5,121,42,0.666544,0.0016,16226,52
E17,A5,121,43,0.555186,-0.0255,16226,52
E17,A5,121,44,0.666421,-0.0364,16226,52
E17,A5,121,45,0.666544,0.0043,16226,52
E17,A5,121,46,0.55494,-0.0049,16226,52
E17,A5,123,42,1.0,-0.0332,16226,52
E17,A5,123,43,0.999505,-0.0156,16226,52
E17,A5,123,44,0.999505,-0.0021,16226,52
E17,A5,123,45,0.999505,-0.0053,16226,52
E17,A5,123,46,1.0,-0.0236,16226,52
E17,A5,200,42,0.728065,0.009,16226,52
E17,A5,200,43,0.743703,-0.0462,16226,52
E17,A5,200,44,0.729715,-0.0009,16226,52
E17,A5,200,45,0.721062,0.0089,16226,52
E17,A5,200,46,0.716678,-0.0287,16226,52
E17,A5,210,42,0.745139,-0.077,16226,52
E17,A5,210,43,0.772105,-0.0355,16226,52
E17,A5,210,44,0.764859,-0.0147,16226,52
E17,A5,210,45,0.831189,-0.0723,16226,52
E17,A5,210,46,0.802099,-0.0164,16226,52
E17,A5,212,42,0.998883,0.0002,16226,52
E17,A5,212,43,0.999107,-0.0199,16226,52
E17,A5,212,44,0.998883,0.0065,16226,52
E17,A5,212,45,0.998883,-0.0073,16226,52
E17,A5,212,46,0.999107,-0.0107,16226,52
E17,A5,213,42,0.520957,-0.0945,16226,52
E17,A5,213,43,0.587582,-0.075,16226,52
E17,A5,213,44,0.558513,-0.069,16226,52
E17,A5,213,45,0.667371,-0.1542,16226,52
E17,A5,213,46,0.626919,-0.1594,16226,52
E17,A5,214,42,0.994417,-0.0615,16226,52
E17,A5,214,43,0.994417,-0.0261,16226,52
E17,A5,214,44,0.914689,0.0025,16226,52
E17,A5,214,45,0.990362,-0.1827,16226,52
E17,A5,214,46,0.99004,-0.0293,16226,52
E17,A5,219,42,0.604644,-0.0046,16226,52
E17,A5,219,43,0.647963,-0.0147,16226,52
E17,A5,219,44,0.635643,-0.0236,16226,52
